ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2015-07-13T02:27:03Z,penguinperson77,Windows 8 (6.2.9200; x64),217559,US,99.59.186.204,unknown,Crazy For You,Hedley,Wild Life,spotify:track:5yXDTOFP5K7YFC0FEHv1ho,,,,clickrow,trackdone,False,0.0,False,0,False
2015-07-13T02:31:19Z,penguinperson77,Windows 8 (6.2.9200; x64),255066,US,99.59.186.204,unknown,Sun Is Shining,Axwell /\ Ingrosso,Sun Is Shining,spotify:track:5kBHjpK4YGXVnOMXDUDjgX,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T02:35:14Z,penguinperson77,Windows 8 (6.2.9200; x64),233986,US,99.59.186.204,unknown,Long Way Down,Robert DeLong,Long Way Down,spotify:track:3rDDKOZbYKC80OWo5XTn7B,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T02:38:10Z,penguinperson77,Windows 8 (6.2.9200; x64),176658,US,99.59.186.204,unknown,The Nights,Avicii,The Days / Nights,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T02:41:26Z,penguinperson77,Windows 8 (6.2.9200; x64),195199,US,99.59.186.204,unknown,Renegades,X Ambassadors,VHS,spotify:track:0fYVliAYKHuPmECRs1pbRf,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T02:45:15Z,penguinperson77,Windows 8 (6.2.9200; x64),228261,US,99.59.186.204,unknown,Sweater Weather,The Neighbourhood,I'm Sorry...,spotify:track:4pGqFOfzvfe6avb9kbZicC,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T02:48:24Z,penguinperson77,Windows 8 (6.2.9200; x64),188493,US,99.59.186.204,unknown,Tear in My Heart,Twenty One Pilots,Blurryface,spotify:track:3bnVBN67NBEzedqQuWrpP4,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T02:52:14Z,penguinperson77,Windows 8 (6.2.9200; x64),228749,US,99.59.186.204,unknown,Waiting For Love,Avicii,Waiting For Love,spotify:track:00GfiT5AxTNSDQihPeMRkM,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T02:55:26Z,penguinperson77,Windows 8 (6.2.9200; x64),191693,US,99.59.186.204,unknown,Anything,Hedley,Wild Life,spotify:track:5kiD3qnsuhV2YwH4bq93Yc,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T02:59:26Z,penguinperson77,Windows 8 (6.2.9200; x64),239520,US,99.59.186.204,unknown,Hold Back The River,James Bay,Hold Back The River,spotify:track:6PZby1bNMj2ZEPShwQwJnL,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T03:04:48Z,penguinperson77,Windows 8 (6.2.9200; x64),321280,US,99.59.186.204,unknown,Anna Sun,WALK THE MOON,Walk The Moon,spotify:track:3e0yTP5trHBBVvV32jwXqF,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T03:08:41Z,penguinperson77,Windows 8 (6.2.9200; x64),233133,US,99.59.186.204,unknown,The Walker,Fitz and The Tantrums,More Than Just a Dream,spotify:track:0Nk7bSn0MItonkR0GNs3mj,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T03:12:38Z,penguinperson77,Windows 8 (6.2.9200; x64),235534,US,99.59.186.204,unknown,Coming for You,The Offspring,Coming for You,spotify:track:1SZoPX6yKcuejHQ49DtDxr,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T03:16:05Z,penguinperson77,Windows 8 (6.2.9200; x64),206906,US,99.59.186.204,unknown,Everywhere I Go (Kings and Queens),New Politics,Everywhere I Go (Kings And Queens),spotify:track:5rJqv6nBKQQrFPY2B4pZib,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-13T03:17:25Z,penguinperson77,Windows 8 (6.2.9200; x64),79690,US,99.59.186.204,unknown,The Judge,Twenty One Pilots,Blurryface,spotify:track:1lguQJjlNrIOoOylYVZN3M,,,,trackdone,unknown,True,1.0,False,0,False
2015-07-13T18:29:19Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",247153,US,166.175.60.67,unknown,Something New,Axwell /\ Ingrosso,Something New,spotify:track:2KDG8xAhsE825FDly3vLTI,,,,clickrow,trackdone,False,0.0,True,1,False
2015-07-13T18:29:19Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",48483,US,166.175.60.67,unknown,Coming for You,The Offspring,Coming for You,spotify:track:1SZoPX6yKcuejHQ49DtDxr,,,,trackdone,endplay,False,1.0,True,1,False
2015-07-13T18:31:38Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",2738,US,166.175.60.67,unknown,Coming for You,The Offspring,Coming for You,spotify:track:1SZoPX6yKcuejHQ49DtDxr,,,,appload,endplay,True,1.0,False,0,False
2015-07-13T18:32:25Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",2879,US,107.77.84.48,unknown,Sweater Weather,The Neighbourhood,I'm Sorry...,spotify:track:4pGqFOfzvfe6avb9kbZicC,,,,clickrow,endplay,True,1.0,True,1436812236050,False
2015-07-13T18:32:26Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",2554,US,107.77.84.48,unknown,Crazy For You,Hedley,Wild Life,spotify:track:5yXDTOFP5K7YFC0FEHv1ho,,,,clickrow,endplay,True,1.0,False,0,False
2015-07-18T13:26:33Z,penguinperson77,Windows 8 (6.2.9200; x64),6686,US,99.59.186.204,unknown,The Judge,Twenty One Pilots,Blurryface,spotify:track:1lguQJjlNrIOoOylYVZN3M,,,,appload,fwdbtn,False,1.0,False,0,False
2015-07-18T13:26:42Z,penguinperson77,Windows 8 (6.2.9200; x64),10148,US,99.59.186.204,unknown,Anna Sun,WALK THE MOON,Walk The Moon,spotify:track:3e0yTP5trHBBVvV32jwXqF,,,,fwdbtn,backbtn,True,1.0,False,0,False
2015-07-18T13:32:27Z,penguinperson77,Windows 8 (6.2.9200; x64),297760,US,99.59.186.204,unknown,The Judge,Twenty One Pilots,Blurryface,spotify:track:1lguQJjlNrIOoOylYVZN3M,,,,backbtn,trackdone,True,0.0,False,0,False
2015-07-19T01:11:25Z,penguinperson77,Windows 8 (6.2.9200; x64),321280,US,99.59.186.204,unknown,Anna Sun,WALK THE MOON,Walk The Moon,spotify:track:3e0yTP5trHBBVvV32jwXqF,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-19T01:14:40Z,penguinperson77,Windows 8 (6.2.9200; x64),195199,US,99.59.186.204,unknown,Renegades,X Ambassadors,VHS,spotify:track:0fYVliAYKHuPmECRs1pbRf,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-19T01:18:40Z,penguinperson77,Windows 8 (6.2.9200; x64),239520,US,99.59.186.204,unknown,Hold Back The River,James Bay,Hold Back The River,spotify:track:6PZby1bNMj2ZEPShwQwJnL,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-19T01:23:19Z,penguinperson77,Windows 8 (6.2.9200; x64),278480,US,99.59.186.204,unknown,The Days,Avicii,The Days / Nights,spotify:track:5Iy2Jj87Ha0C0IBlNE1I4y,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-19T01:25:58Z,penguinperson77,Windows 8 (6.2.9200; x64),155109,US,99.59.186.204,unknown,Crazy For You,Hedley,Wild Life,spotify:track:5yXDTOFP5K7YFC0FEHv1ho,,,,trackdone,unknown,True,1.0,False,0,False
2015-07-19T19:08:12Z,penguinperson77,Windows 8 (6.2.9200; x64),63419,US,99.59.186.204,unknown,Crazy For You,Hedley,Wild Life,spotify:track:5yXDTOFP5K7YFC0FEHv1ho,,,,appload,trackdone,False,0.0,False,0,False
2015-07-19T19:43:14Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",11237,US,99.59.186.204,unknown,Anything,Hedley,Wild Life,spotify:track:5kiD3qnsuhV2YwH4bq93Yc,,,,appload,endplay,True,1.0,False,0,False
2015-07-19T19:43:22Z,penguinperson77,Windows 8 (6.2.9200; x64),32229,US,99.59.186.204,unknown,Heaven In Our Headlights,Hedley,Wild Life,spotify:track:468oGE6AlJILlhe7ZiOpzf,,,,trackdone,unknown,True,1.0,False,0,False
2015-07-19T19:44:01Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",48715,US,99.59.186.204,unknown,Ride,Twenty One Pilots,Blurryface,spotify:track:2Z8WuEywRWYTKe1NybPQEW,,,,clickrow,endplay,True,1.0,False,0,False
2015-07-19T19:44:21Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",21083,US,99.59.186.204,unknown,Time-Bomb,All Time Low,Dirty Work,spotify:track:7IiuoNT64ygM75BEvekwYo,,,,clickrow,endplay,True,1.0,False,0,False
2015-07-19T19:44:33Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",12817,US,99.59.186.204,unknown,Ride,Twenty One Pilots,Blurryface,spotify:track:2Z8WuEywRWYTKe1NybPQEW,,,,clickrow,endplay,True,1.0,False,0,False
2015-07-19T19:48:06Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",214506,US,99.59.186.204,unknown,Ride,Twenty One Pilots,Blurryface,spotify:track:2Z8WuEywRWYTKe1NybPQEW,,,,clickrow,trackdone,True,0.0,False,0,False
2015-07-19T19:50:59Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",173731,US,99.59.186.204,unknown,Everywhere I Go (Kings and Queens),New Politics,Everywhere I Go (Kings And Queens),spotify:track:5rJqv6nBKQQrFPY2B4pZib,,,,trackdone,endplay,True,1.0,False,0,False
2015-07-19T19:52:35Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",96344,US,99.59.186.204,unknown,50 Feet Tall,New Politics,50 Feet Tall,spotify:track:2A7Mq821hI0xGzHNKYwUAx,,,,clickrow,endplay,True,1.0,False,0,False
2015-07-19T19:53:14Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",40847,US,99.59.186.204,unknown,West End Kids,New Politics,West End Kids,spotify:track:2FECjR5ZvfPGWnwXIY69NH,,,,clickrow,endplay,True,1.0,False,0,False
2015-07-19T19:55:56Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",163626,US,99.59.186.204,unknown,Harlem,New Politics,A Bad Girl In Harlem,spotify:track:573latfTMO7SpGtStVrQx5,,,,clickrow,trackdone,True,0.0,False,0,False
2015-07-19T19:56:04Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",7569,US,99.59.186.204,unknown,Dignity,New Politics,New Politics,spotify:track:0SvNqkF6EX3dePmcd4i3j7,,,,trackdone,backbtn,True,1.0,False,0,False
2015-07-19T19:56:12Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",9380,US,99.59.186.204,unknown,Harlem,New Politics,A Bad Girl In Harlem,spotify:track:573latfTMO7SpGtStVrQx5,,,,backbtn,fwdbtn,True,1.0,False,0,False
2015-07-19T19:57:16Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",39845,US,99.59.186.204,unknown,Dignity,New Politics,New Politics,spotify:track:0SvNqkF6EX3dePmcd4i3j7,,,,fwdbtn,endplay,True,1.0,False,0,False
2015-07-19T19:57:25Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",10402,US,99.59.186.204,unknown,Something New,Axwell /\ Ingrosso,Something New,spotify:track:2KDG8xAhsE825FDly3vLTI,,,,clickrow,endplay,True,1.0,False,0,False
2015-07-19T19:58:09Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",40216,US,99.59.186.204,unknown,Sweater Weather,The Neighbourhood,I'm Sorry...,spotify:track:4pGqFOfzvfe6avb9kbZicC,,,,clickrow,endplay,True,1.0,False,0,False
2015-07-19T20:01:15Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",188493,US,99.59.186.204,unknown,Tear in My Heart,Twenty One Pilots,Blurryface,spotify:track:3bnVBN67NBEzedqQuWrpP4,,,,clickrow,trackdone,True,0.0,False,0,False
2015-07-19T20:05:03Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",228749,US,99.59.186.204,unknown,Waiting For Love,Avicii,Waiting For Love,spotify:track:00GfiT5AxTNSDQihPeMRkM,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-19T20:08:32Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",209933,US,99.59.186.204,unknown,Time-Bomb,All Time Low,Dirty Work,spotify:track:7IiuoNT64ygM75BEvekwYo,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-19T20:13:52Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",321280,US,99.59.186.204,unknown,Anna Sun,WALK THE MOON,Walk The Moon,spotify:track:3e0yTP5trHBBVvV32jwXqF,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-19T20:16:48Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",176293,US,99.59.186.204,unknown,Happy Together,The Turtles,Happy Together,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-19T20:19:14Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",146471,US,99.59.186.204,unknown,Heaven In Our Headlights,Hedley,Wild Life,spotify:track:468oGE6AlJILlhe7ZiOpzf,,,,trackdone,endplay,True,1.0,False,0,False
2015-07-20T01:47:12Z,penguinperson77,Windows 8 (6.2.9200; x64),218316,US,99.59.186.204,unknown,Ride,Twenty One Pilots,Blurryface,spotify:track:2Z8WuEywRWYTKe1NybPQEW,,,,appload,trackdone,False,0.0,False,0,False
2015-07-20T01:50:09Z,penguinperson77,Windows 8 (6.2.9200; x64),176658,US,99.59.186.204,unknown,The Nights,Avicii,The Days / Nights,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T01:54:07Z,penguinperson77,Windows 8 (6.2.9200; x64),237026,US,99.59.186.204,unknown,Take Me Out,Franz Ferdinand,Franz Ferdinand,spotify:track:6ooluO7DiEhI1zmK94nRCM,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T01:57:45Z,penguinperson77,Windows 8 (6.2.9200; x64),217559,US,99.59.186.204,unknown,Crazy For You,Hedley,Wild Life,spotify:track:5yXDTOFP5K7YFC0FEHv1ho,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:02:03Z,penguinperson77,Windows 8 (6.2.9200; x64),257840,US,99.59.186.204,unknown,Counting Stars,OneRepublic,Native,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:05:57Z,penguinperson77,Windows 8 (6.2.9200; x64),233133,US,99.59.186.204,unknown,The Walker,Fitz and The Tantrums,More Than Just a Dream,spotify:track:0Nk7bSn0MItonkR0GNs3mj,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:09:27Z,penguinperson77,Windows 8 (6.2.9200; x64),209933,US,99.59.186.204,unknown,Time-Bomb,All Time Low,Dirty Work,spotify:track:7IiuoNT64ygM75BEvekwYo,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:12:53Z,penguinperson77,Windows 8 (6.2.9200; x64),205053,US,99.59.186.204,unknown,Everywhere I Go (Kings and Queens),New Politics,Everywhere I Go (Kings And Queens),spotify:track:5rJqv6nBKQQrFPY2B4pZib,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:16:42Z,penguinperson77,Windows 8 (6.2.9200; x64),228749,US,99.59.186.204,unknown,Waiting For Love,Avicii,Waiting For Love,spotify:track:00GfiT5AxTNSDQihPeMRkM,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:20:20Z,penguinperson77,Windows 8 (6.2.9200; x64),217466,US,99.59.186.204,unknown,We Are the Kids,WALK THE MOON,TALKING IS HARD,spotify:track:24Rl1EUg5y9uym2rI3DL3r,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:25:18Z,penguinperson77,Windows 8 (6.2.9200; x64),297760,US,99.59.186.204,unknown,The Judge,Twenty One Pilots,Blurryface,spotify:track:1lguQJjlNrIOoOylYVZN3M,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:28:30Z,penguinperson77,Windows 8 (6.2.9200; x64),191693,US,99.59.186.204,unknown,Anything,Hedley,Wild Life,spotify:track:5kiD3qnsuhV2YwH4bq93Yc,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:33:09Z,penguinperson77,Windows 8 (6.2.9200; x64),278480,US,99.59.186.204,unknown,The Days,Avicii,The Days / Nights,spotify:track:5Iy2Jj87Ha0C0IBlNE1I4y,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:37:04Z,penguinperson77,Windows 8 (6.2.9200; x64),233986,US,99.59.186.204,unknown,Long Way Down,Robert DeLong,Long Way Down,spotify:track:3rDDKOZbYKC80OWo5XTn7B,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:40:36Z,penguinperson77,Windows 8 (6.2.9200; x64),211573,US,99.59.186.204,unknown,Uma Thurman,Fall Out Boy,American Beauty/American Psycho,spotify:track:5PUawWFG1oIS2NwEcyHaCr,,,,trackdone,trackdone,True,0.0,False,0,False
2015-07-20T02:44:43Z,penguinperson77,Windows 8 (6.2.9200; x64),247710,US,99.59.186.204,unknown,Sun Is Shining,Axwell /\ Ingrosso,Sun Is Shining,spotify:track:5kBHjpK4YGXVnOMXDUDjgX,,,,trackdone,unknown,True,1.0,False,0,False
2015-07-20T09:13:44Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1532,US,99.59.186.204,unknown,Heaven In Our Headlights,Hedley,Wild Life,spotify:track:468oGE6AlJILlhe7ZiOpzf,,,,appload,endplay,True,1.0,False,0,False
2015-07-20T16:14:50Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",16579,US,99.59.186.204,unknown,Heaven In Our Headlights,Hedley,Wild Life,spotify:track:468oGE6AlJILlhe7ZiOpzf,,,,appload,endplay,True,1.0,False,0,False
2015-07-21T09:24:36Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",2181,US,99.59.186.204,unknown,Sun Is Shining,Axwell /\ Ingrosso,Sun Is Shining,spotify:track:5kBHjpK4YGXVnOMXDUDjgX,,,,appload,endplay,False,1.0,False,0,False
2015-07-21T15:16:23Z,penguinperson77,Windows 8 (6.2.9200; x64),9678,US,99.59.186.204,unknown,Sun Is Shining,Axwell /\ Ingrosso,Sun Is Shining,spotify:track:5kBHjpK4YGXVnOMXDUDjgX,,,,appload,trackdone,False,0.0,False,0,False
2015-07-21T15:17:27Z,penguinperson77,Windows 8 (6.2.9200; x64),63901,US,99.59.186.204,unknown,Heaven In Our Headlights,Hedley,Wild Life,spotify:track:468oGE6AlJILlhe7ZiOpzf,,,,trackdone,unknown,True,1.0,False,0,False
2015-07-22T09:15:23Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",2544,US,99.59.186.204,unknown,Tear in My Heart,Twenty One Pilots,Blurryface,spotify:track:3bnVBN67NBEzedqQuWrpP4,,,,appload,endplay,False,1.0,False,0,False
2015-07-24T01:05:12Z,penguinperson77,Windows 8 (6.2.9200; x64),163626,US,99.59.186.204,unknown,Harlem,New Politics,A Bad Girl In Harlem,spotify:track:573latfTMO7SpGtStVrQx5,,,,clickrow,trackdone,False,0.0,False,0,False
2015-07-24T01:08:59Z,penguinperson77,Windows 8 (6.2.9200; x64),21639,US,99.59.186.204,unknown,Ride,Twenty One Pilots,Blurryface,spotify:track:2Z8WuEywRWYTKe1NybPQEW,,,,trackdone,unknown,True,1.0,False,0,False
2015-07-24T02:41:16Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1531,US,99.59.186.204,unknown,Everywhere I Go (Kings and Queens),New Politics,Everywhere I Go (Kings And Queens),spotify:track:5rJqv6nBKQQrFPY2B4pZib,,,,appload,endplay,False,1.0,False,0,False
2015-07-24T03:13:08Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",2532,US,99.59.186.204,unknown,Everywhere I Go (Kings and Queens),New Politics,Everywhere I Go (Kings And Queens),spotify:track:5rJqv6nBKQQrFPY2B4pZib,,,,appload,endplay,False,1.0,False,0,False
2015-07-24T03:16:42Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",29373,US,99.59.186.204,unknown,Everywhere I Go (Kings and Queens),New Politics,Everywhere I Go (Kings And Queens),spotify:track:5rJqv6nBKQQrFPY2B4pZib,,,,appload,fwdbtn,False,1.0,False,0,False
2015-07-24T03:16:45Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",4272,US,99.59.186.204,unknown,Take Me Out,Franz Ferdinand,Franz Ferdinand,spotify:track:6ooluO7DiEhI1zmK94nRCM,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:16:46Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1857,US,99.59.186.204,unknown,Anything,Hedley,Wild Life,spotify:track:5kiD3qnsuhV2YwH4bq93Yc,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:05Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",20015,US,99.59.186.204,unknown,Happy Together,The Turtles,Happy Together,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:06Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1857,US,99.59.186.204,unknown,Long Way Down,Robert DeLong,Long Way Down,spotify:track:3rDDKOZbYKC80OWo5XTn7B,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:06Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1532,US,99.59.186.204,unknown,Waiting For Love,Avicii,Waiting For Love,spotify:track:00GfiT5AxTNSDQihPeMRkM,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:08Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1532,US,99.59.186.204,unknown,Waiting For Love,Avicii,Waiting For Love,spotify:track:00GfiT5AxTNSDQihPeMRkM,,,,backbtn,backbtn,False,1.0,False,0,False
2015-07-24T03:17:08Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",2879,US,99.59.186.204,unknown,Coming for You,The Offspring,Coming for You,spotify:track:1SZoPX6yKcuejHQ49DtDxr,,,,fwdbtn,backbtn,False,1.0,False,0,False
2015-07-24T03:17:10Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",2879,US,99.59.186.204,unknown,Long Way Down,Robert DeLong,Long Way Down,spotify:track:3rDDKOZbYKC80OWo5XTn7B,,,,backbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:11Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1857,US,99.59.186.204,unknown,Waiting For Love,Avicii,Waiting For Love,spotify:track:00GfiT5AxTNSDQihPeMRkM,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:12Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1532,US,99.59.186.204,unknown,Coming for You,The Offspring,Coming for You,spotify:track:1SZoPX6yKcuejHQ49DtDxr,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:12Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1532,US,99.59.186.204,unknown,Sun Is Shining,Axwell /\ Ingrosso,Sun Is Shining,spotify:track:5kBHjpK4YGXVnOMXDUDjgX,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:13Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1857,US,99.59.186.204,unknown,The Days,Avicii,The Days / Nights,spotify:track:5Iy2Jj87Ha0C0IBlNE1I4y,,,,fwdbtn,backbtn,False,1.0,False,0,False
2015-07-24T03:17:18Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",5944,US,99.59.186.204,unknown,Sun Is Shining,Axwell /\ Ingrosso,Sun Is Shining,spotify:track:5kBHjpK4YGXVnOMXDUDjgX,,,,backbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:20Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",2925,US,99.59.186.204,unknown,The Days,Avicii,The Days / Nights,spotify:track:5Iy2Jj87Ha0C0IBlNE1I4y,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:21Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",2879,US,99.59.186.204,unknown,Renegades,X Ambassadors,VHS,spotify:track:0fYVliAYKHuPmECRs1pbRf,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:24Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",3993,US,99.59.186.204,unknown,Tear in My Heart,Twenty One Pilots,Blurryface,spotify:track:3bnVBN67NBEzedqQuWrpP4,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:25Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1578,US,99.59.186.204,unknown,Sweater Weather,The Neighbourhood,I'm Sorry...,spotify:track:4pGqFOfzvfe6avb9kbZicC,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:25Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1532,US,99.59.186.204,unknown,The Nights,Avicii,The Days / Nights,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,,,,fwdbtn,fwdbtn,False,1.0,False,0,False
2015-07-24T03:17:26Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",1532,US,99.59.186.204,unknown,Heaven In Our Headlights,Hedley,Wild Life,spotify:track:468oGE6AlJILlhe7ZiOpzf,,,,fwdbtn,backbtn,False,1.0,False,0,False
2015-07-24T03:17:56Z,penguinperson77,"Android OS 5.0 API 21 (samsung, SAMSUNG-SM-G900A)",27817,US,99.59.186.204,unknown,Sweater Weather,The Neighbourhood,I'm Sorry...,spotify:track:4pGqFOfzvfe6avb9kbZicC,,,,backbtn,endplay,False,1.0,False,0,False
